81100331104, Elizabeth Mynatt,"Time Aura: interfaces for pacing|Digital family portraits: supporting peace of mind for extended family members|When conventions collide: the tensions of instant messaging attributed|Semi-public displays for small, co-located groups|Variation in element and action: supporting simultaneous development of alternative solutions|Six themes of the communicative appropriation of photographic images|Digital Family Portrait Field Trial: Support for Aging in Place"
81100228951, Kai-Mikael,"Exploiting interactivity, influence, space and time to explore non-linear drama in virtual worlds"
81100265136, Erik Fr,"Reading of electronic documents: the usability of linear, fisheye, and overview+detail interfaces|Comparing usability problems and redesign proposals as input to practical systems development"
81408592702, Kenneth Carey,Design as a minority discipline in a software company: toward requirements for a community of practice
81100513321, Eric Paulos,"The familiar stranger: anxiety, comfort, and play in public places|Urban probes: encountering our emerging urban atmospheres"
81100537961, Nicole Shechtman,Media inequality in conversation: how people behave differently when interacting with computers and people
81406599725, Jinwoo Kim,A qualitative cross-national study of cultural influences on mobile data service design
81100109603, Milton Chen,Leveraging the asymmetric sensitivity of eye contact for videoconference|A low-latency lip-synchronized videoconferencing system
81100527449, Wendy C. Newstetter,When conventions collide: the tensions of instant messaging attributed
81100078779, Scott Minneman,Listen reader: an electronically augmented paper-based book
81100469717, Leon Barnard,Older adults and visual impairment: what do exposure times and accuracy tell us about performance gains associated with multimodal feedback?|Isolating the effects of visual impairment: exploring the effect of AMD on the utility of multimodal feedback
81100126432, Peter Scupelli,"With similar visual angles, larger displays improve spatial performance|Effects of instant messaging on the management of multiple project trajectories|Physically large displays improve path integration in 3D virtual navigation tasks"
81100072975, Hideaki Kuzuoka,Dual ecologies of robot as communication media: thoughts on coordinating orientations and projectability
81100640678, Arthur Tang,Comparative effectiveness of augmented reality in object assembly
81452593533, Inseong Lee,A qualitative cross-national study of cultural influences on mobile data service design
81100584798, Clifton Forlines,DiamondSpin: an extensible toolkit for around-the-table interaction
81100479679, Leonard M. Horowitz,Media inequality in conversation: how people behave differently when interacting with computers and people
81332493266, Sonia Chiasson,Testing the media equation with children
81100153571, Chris Varma,What makes Web sites credible?: a report on a large quantitative study
81100130516, Kyle Sheridan,Categorical imperative <i>NOT</i>: facial affect is perceived <i>continuously</i>
81100578560, Alex Osipovich,What makes Web sites credible?: a report on a large quantitative study
81100573952, David Pinelle,Groupware walkthrough: adding context to groupware usability evaluation
81331502299, Mitchel Resnick,Folk computing: revisiting oral tradition as a scaffold for co-present communities|Extending tangible interfaces for education: digital montessori-inspired manipulatives
81100372905, Tim Paek,WaveLens: a new view onto Internet search results
81332493853, Jonathan Cohen,Listen reader: an electronically augmented paper-based book
81100031934, Erika Kindlund,A method to standardize usability metrics into a single score
81100010024, Steve Harrison,Listen reader: an electronically augmented paper-based book
81100269038, Gavin Jancke,Linking public spaces: technical and social issues|Exploring PC-telephone convergence with the enhanced telephony prototype
81100438849, Robert W. Lindeman,Effectiveness of directional vibrotactile cuing on a building-clearing task
81100276946, Loren Terveen,Specifying preferences based on user history|Think different: increasing online community participation using uniqueness and group dissimilarity|How oversight improves member-maintained communities
81100214718, Wolfgang Stuerzlinger,Model for non-expert text entry speed on 12-button phone keypads
81100562702, Amy S. Bruckman,Designing palaver tree online: supporting social roles in a community of oral history
81339530542, Hui Su,Chinese input with keyboard and eye-tracking: an anatomical study
81100415680, Giovanni Iachello,Privacy and proportionality: adapting legal evaluation techniques to inform design in ubiquitous computing
81423596141, Nathaniel Good,"Keeping things in context: a comparative evaluation of focus plus context screens, overviews, and zooming|Usability and privacy: a study of Kazaa P2P file-sharing|Presiding over accidents: system direction of human action|What a to-do: studies of task management towards the design of a personal task list manager"
81410591859, Gregory J. Wolff,Books with voices: paper transcripts as a physical interface to oral histories
81100281009, Catherine C. Marshall,Saving and using encountered information: implications for electronic periodicals
81100006469, Morris Williams,Children and emerging wireless technologies: investigating the potential for spatial practice
81100062088, Rebecca Lunsford,Individual differences in multimodal integration patterns: what are they and why do they exist?
81100190450, Areti Galani,Lessons from the lighthouse: collaboration in a shared mixed reality system
81100295906, Michael A. Terry,Time Aura: interfaces for pacing|Variation in element and action: supporting simultaneous development of alternative solutions
81100449440, Peter Johnson,"Designing to support awareness: a predictive, composite model"
81350576124, John M. Carroll,Better home shopping or new democracy?: evaluating community network outcomes|Collective efficacy as a measure of community
81100607754, Andy Cockburn,3D or not 3D?: evaluating the effect of the third dimension in a document management system|Evaluating the effectiveness of spatial memory in 2D and 3D physical and virtual environments|Tuning and testing scrolling interfaces that automatically zoom
81100221474, Min Lin,Understanding the micronote lifecycle: improving mobile support for informal note taking
81452600078, Rob Anastasi,Where on-line meets on the streets: experiences with mobile mixed reality games|Orchestrating a mixed reality game 'on the ground'
81100572058, Steve Cousins,The bloodhound project: automating discovery of web usability issues using the InfoScent&#960; simulator
81100459425, Sunny Consolvo,"Location disclosure to social relations: why, when, & what people want to share"
81100299392, Attila Narin,Exploring PC-telephone convergence with the enhanced telephony prototype
81100205383, Michael Boyle,Exploring PC-telephone convergence with the enhanced telephony prototype
81100272823, Jaime Montemayor,Physical programming: designing tools for children to create physical interactive environments
81100274421, Sara Bly,Quiet calls: talking silently on mobile phones|Saving and using encountered information: implications for electronic periodicals
81406596787, David W. McDonald,Recommending collaboration with social networks: a comparative evaluation
81100317467, Joyce Ho,Using context-aware computing to reduce the perceived burden of interruptions from mobile devices
81100182446, Patrick Langdon,Multiple haptic targets for motion-impaired computer users
81100609167, Allan MacLean,Unremarkable computing
81100175348, Gilbert Cockton,Improving the performance of the cyberlink mental interface with &ldquo;yes / no program&rdquo;|Discrete acceleration and personalised tiling as brain?body interface paradigms for neurorehabilitation
81409593242, Claire O'Malley,Classroom collaboration in the design of tangible interfaces for storytelling|Designing the spectator experience
81100457431, Brinda Dalal,The bloodhound project: automating discovery of web usability issues using the InfoScent&#960; simulator|What a to-do: studies of task management towards the design of a personal task list manager
81100349845, Clayton Lewis,Cognitive walkthrough for the web
81100049091, Joseph A. Konstan,"Are informal tools better?: comparing DEMAIS, pencil and paper, and authorware for early multimedia design|Is seeing believing?: how recommender system interfaces affect users' opinions"
81100606322, Xiaodong Jiang,Ubiquitous computing for firefighters: field studies and prototypes of large displays for incident command
81100497202, Kumiyo Nakakoji,Variation in element and action: supporting simultaneous development of alternative solutions
81100397464, Phoebe Sengers,Sense and sensibility: evaluation and interactive art
81332504327, Michael Hoch,"Exploiting interactivity, influence, space and time to explore non-linear drama in virtual worlds"
81100338513, Richard G. Niemi,Electronic voting system usability issues
81100389859, Kwan Min Lee,Designing social presence of social actors in human computer interaction
81100339352, James Patten,Sensetable: a wireless object tracking platform for tangible user interfaces|A tangible interface for organizing information using a grid
81100535232, Ari Nyknen,Animaatiokone: an installation for creating clay animation|Martial arts in artificial reality
81100192841, Albert T. Corbett,"Locus of feedback control in computer-based tutoring: impact on learning rate, achievement and attitudes|Off-task behavior in the cognitive tutor classroom: when students ""game the system"""
81100302436, Jim Rowan,Digital family portraits: supporting peace of mind for extended family members|Digital Family Portrait Field Trial: Support for Aging in Place
81550973056, Christine Alvarado,The perfect search engine is not enough: a study of orienteering behavior in directed search
81452607037, Meredith Ringel,iStuff: a physical user interface toolkit for ubiquitous computing environments|DiamondSpin: an extensible toolkit for around-the-table interaction
81100170743, Leah Findlater,"A comparison of static, adaptive, and adaptable menus|A visual recipe book for persons with language impairments"
81100487744, Paul Chandler,The augurscope: a mixed reality interface for outdoors
81100385689, Eric Lee,Improving orchestral conducting systems in public spaces: examining the temporal characteristics and conceptual models of conducting gestures
81316489615, Heidi Lam,Summary thumbnails: readable overviews for small screen web browsers
81341491415, Kristina,Social navigation of food recipes|Sense and sensibility: evaluation and interactive art
81100139403, Joseph Gonzalez-Heydrich,Identity construction environments: supporting a virtual therapeutic community of pediatric patients undergoing dialysis
81100297437, Gian Pangaro,Sensetable: a wireless object tracking platform for tangible user interfaces|A tangible interface for organizing information using a grid
81100153192, Justin Matejka,Spotlight: directing users' attention on large displays
81100420884, Scott D. Mainwaring,Casablanca: designing social communication devices for the home|Exploring technology adoption and use through the lens of residential mobility
81100020339, Annika Waern,Social navigation of food recipes
81100071502, Hiromichi Hashizume,<i>Caretta</i>: a system for supporting face-to-face collaboration by integrating personal and shared spaces
81100519448, Ken Hinckley,Quantitative analysis of scrolling techniques|Snap-and-go: helping users align objects without the modality of traditional snapping|Design and analysis of delimiters for selection-action pen gesture phrases in scriboli|Experimental analysis of mode switching techniques in pen-based user interfaces
81546277456, Philip Isenhour,"SCANMail: a voicemail interface that makes speech browsable, readable and searchable"
81100444749, Chris Schmandt,The audio notebook: paper and pen interaction with structured speech|Improving speech playback using time-compression and speech recognition
81100533516, John Wilson,Classroom collaboration in the design of tangible interfaces for storytelling
81100519232, Kori Inkpen,GeneyTM: designing a collaborative activity for the palmTM handheld computer|Single display privacyware: augmenting public displays with private information
81100500926, Eijiro Mori,Gummi: a bendable computer
81388599173, Johnny Lee,Predicting human interruptibility with sensors: a Wizard of Oz feasibility study|The kinedit system: affective messages using dynamic texts
81410594440, David Nguyen,MultiView: spatially faithful group video conferencing
81406594629, Mark W. Newman,The challenges of user-centered design and evaluation for infrastructure|Listening in: practices surrounding iTunes music sharing
81100039309, Mika Kki,Comparison of two touchpad-based methods for numeric entry|Findex: search result categories help users when document ranking fails
81100299928, Erik Nordlander,How to make secure email easier to use
81100427087, Tim Diggins,Unremarkable computing
81100651315, Jeremy P. Birnholtz,"Grounding needs: achieving common ground via lightweight chat in large, distributed, ad-hoc groups"
81100651314, Robert W. Reeder,Information scent as a driver of Web behavior graphs: results of a protocol analysis method for Web usability
81100477897, Tovi Grossman,Creating principal 3D curves with digital tape drawing|An interface for creating and manipulating curves using a high degree-of-freedom curve input device|Pointing at trivariate targets in 3D environments|The bubble cursor: enhancing target acquisition by dynamic resizing of the cursor's activation area
81100243653, Jeffrey I. Schiller,How to make secure email easier to use
81350572592, M. Stella Atkins,Combining 2D and 3D views for orientation and relative position tasks
81100068716, Annie Jacobs,Digital family portraits: supporting peace of mind for extended family members
81100595586, Paula J. Edwards,Older adults and visual impairment: what do exposure times and accuracy tell us about performance gains associated with multimodal feedback?|Isolating the effects of visual impairment: exploring the effect of AMD on the utility of multimodal feedback
81100601574, Marc Davis,Presiding over accidents: system direction of human action
81350567367, Judy Olson,Effects of four computer-mediated communications channels on trust development|Trust without touch: jumpstarting long-distance trust with initial social activities
81100008564, Jun Rekimoto,DataTiles: a modular platform for mixed physical and graphical interactions|SmartSkin: an infrastructure for freehand manipulation on interactive surfaces|tranSticks: physically manipulatable virtual connections
81100067150, Rob Ingram,Classroom collaboration in the design of tangible interfaces for storytelling
81100167916, Angela Z. Wagner,"Off-task behavior in the cognitive tutor classroom: when students ""game the system"""
81331494616, Kazuhiro Hosoi,<i>Caretta</i>: a system for supporting face-to-face collaboration by integrating personal and shared spaces
81100449782, Rick Kjeldsen,A study on the manipulation of 2D objects in a projector/camera-based augmented reality environment
81100012107, Malcolm Hall,Multimodal 'eyes-free' interaction techniques for wearable devices
81100085970, Dag Svanaes,Putting the users center stage: role playing and low-fi prototyping enable end users to design mobile systems
81100199539, Eric Fellheimer,Supporting social presence through lightweight photo sharing on and off the desktop
81100261006, Joanna Lumsden,Multimodal 'eyes-free' interaction techniques for wearable devices
81100048163, Effie Lai-Chong Law,Analysis of combinatorial user effect in international usability tests
81100368185, Cristina Lopes,Making sense of sensing systems: five questions for designers and researchers
81100218855, Litza Stark,"SCANMail: a voicemail interface that makes speech browsable, readable and searchable"
81100456453, John Shon,What makes Web sites credible?: a report on a large quantitative study
81332530745, Preeti Swani,What makes Web sites credible?: a report on a large quantitative study
81100420717, Melora Zaner-Godsey,HutchWorld: clinical study of computer-mediated social support for cancer patients and their caregivers
81100506242, Edward Cutrell,Optimizing search by showing results in context|Quantitative analysis of scrolling techniques|Snap-and-go: helping users align objects without the modality of traditional snapping
81100182322, R. O. Ambrose,Telepresence control of the NASA/DARPA robonaut on a mobility platform
81332516480, Torsten Moller,Combining 2D and 3D views for orientation and relative position tasks
81100306087, Anne Kaikkonen,Navigating in a mobile XHTML application
81361598222, Dzmitry Aliakseyeu,A comparison of techniques for multi-display reaching
81312482998, Meera Manahan,Energy-aware user interfaces: an evaluation of user acceptance
81100560074, Ka-Ping Yee,Peephole displays: pen interaction on spatially aware handheld computers|Faceted metadata for image search and browsing
81100185743, Matthew Romaine,The mad hatter's cocktail party: a social mobile audio space supporting multiple simultaneous conversations
81100088014, Rachid Hourizi,"Designing to support awareness: a predictive, composite model"
81332527335, Robert M. Sherman,Electronic voting system usability issues
81100350049, Nicholas Fang,What makes Web sites credible?: a report on a large quantitative study
81100387188, Anastasia Bezerianos,The vacuum: facilitating the manipulation of distant objects
81100047102, Christopher Sung,"Designing for improved social responsibility, user participation and content in on-line communities"
81100538614, Mary Flanagan,Values at play: design tradeoffs in socially-oriented game design
81350577066, Carlos Jensen,Finding others online: reputation systems for social online spaces|Privacy policies as decision-making tools: an evaluation of online privacy notices
81100337837, Yan Qu,Using pixel rewrites for shape-rich interaction
81100002187, Barry A. Po,"Mouse and touchscreen selection in the upper and lower visual fields|Comparing cursor orientations for mouse, pointer, and pen interaction"
81100574122, Mikko Lindholm,Animaatiokone: an installation for creating clay animation|Martial arts in artificial reality
81100301174, Kumar Chellapilla,Designing human friendly human interaction proofs (HIPs)
81100595699, W. Keith Edwards,Making sense of sensing systems: five questions for designers and researchers|The challenges of user-centered design and evaluation for infrastructure|Listening in: practices surrounding iTunes music sharing
81100496593, Rosalind Picard,Exertion interfaces: sports over a distance for social bonding and fun
81100138797, Martin Flintham,The augurscope: a mixed reality interface for outdoors|Where on-line meets on the streets: experiences with mobile mixed reality games|Orchestrating a mixed reality game 'on the ground'|Life on the edge: supporting collaboration in location-based experiences
81339509657, Maria Klawe,The participatory design of a sound and image enhanced daily planner for people with aphasia
81100100757, Karen Cheng,On the road and on the Web?: comprehension of synthetic and human speech while driving
81100538787, Lena Mamykina,Time Aura: interfaces for pacing
81100507433, Pernilla Qvarfordt,Conversing with the user based on eye-gaze patterns
81100011274, Mark Podlaseck,A study on the manipulation of 2D objects in a projector/camera-based augmented reality environment
81100096968, John Riedl,Is seeing believing?: how recommender system interfaces affect users' opinions|How oversight improves member-maintained communities
81100206506, Keith Shu,GeneyTM: designing a collaborative activity for the palmTM handheld computer
81327488395, Sidney Fels,Manipulating music: multimodal interaction for DJs|A visual recipe book for persons with language impairments
81405592857, David Gareth Evans,Design and user evaluation of a joystick-operated full-screen magnifier
81100105767, Jun'ichi Kosaka,Dual ecologies of robot as communication media: thoughts on coordinating orientations and projectability
81344500170, Kenneth Wood,Does organisation by similarity assist image browsing?|How do people manage their digital photographs?
81100374752, Betsy Beier,The bull's-eye: a framework for web application user interface design guidelines
81100415489, John Canny,Livenotes: a system for cooperative and augmented note-taking in lectures|MultiView: spatially faithful group video conferencing
81100620449, Akiko Yamazaki,Dual ecologies of robot as communication media: thoughts on coordinating orientations and projectability
81100470296, Wojciech Basalaj,Does organisation by similarity assist image browsing?
81100413072, Jason Tabert,"Location disclosure to social relations: why, when, & what people want to share"
81100166665, Julia Hirschberg,"SCANMail: a voicemail interface that makes speech browsable, readable and searchable"
81100008987, Amanda J. Parkes,Topobo: a constructive assembly system with kinetic memory
81100176370, Weimin Mou,Comparative effectiveness of augmented reality in object assembly
81100381813, Hayes Solos Raffle,Topobo: a constructive assembly system with kinetic memory
81100119126, Julie Chen,The bloodhound project: automating discovery of web usability issues using the InfoScent&#960; simulator
81100306905, Barbara Freeman,A comparative study of speech in the call center: natural language call routing vs. touch-tone menus
81100268044, David Fono,EyeWindows: evaluation of eye-controlled zooming windows for focus selection
81100236706, Wendy Mackay,Technology probes: inspiring design for and with families
81100005666, Maribeth Back,Listen reader: an electronically augmented paper-based book|Making sense of sensing systems: five questions for designers and researchers
81100470644, Kevin Larson,Designing human friendly human interaction proofs (HIPs)
81409593205, Bongshin Lee,Electronic voting system usability issues
81100224720, Oren Zuckerman,Extending tangible interfaces for education: digital montessori-inspired manipulatives
81100031847, Debby Hindus,Casablanca: designing social communication devices for the home
81100013136, Brad A. Myers,Interacting at a distance: measuring the performance of laser pointers and other devices|Designing the whyline: a debugging interface for asking questions about program behavior
81100649048, Sri Kurniawan,Design and user evaluation of a joystick-operated full-screen magnifier
81363590769, Tom Jenkins,Urban probes: encountering our emerging urban atmospheres
81452616406, B. J. Fogg,What makes Web sites credible?: a report on a large quantitative study
81100288565, Susan Wilhite,A diary study of task switching and interruptions
81100515636, Jesper Kjeldskov,Mediating intimacy: designing technologies to support strong-tie relationships
81100094107, Cecilia R. Aragon,Improving aviation safety with information visualization: a flight simulation study
81452608837, Ian Smith,"Taking email to task: the design and evaluation of a task management centered email tool|Location disclosure to social relations: why, when, & what people want to share|Extensible input handling in the subArctic toolkit"
81343506379, Margaret H. Szymanski,Sotto voce: exploring the interplay of conversation and mobile audio spaces|The mad hatter's cocktail party: a social mobile audio space supporting multiple simultaneous conversations
81100028343, Ian MacColl,Lessons from the lighthouse: collaboration in a shared mixed reality system
81100566859, James M. Hudson,"""I'd be overwhelmed, but it's just one more thing to do"": availability and interruption in research management"
81408601767, Bernd Lintermann,"Exploiting interactivity, influence, space and time to explore non-linear drama in virtual worlds"
81341495549, Frank E. Ritter,Model-based evaluation of cell phone menu interaction
81547892656, Thomas E. Horton,Model-based evaluation of cell phone menu interaction
81100561284, Ben Piper,Illuminating clay: a 3-D tangible interface for landscape analysis
81100367734, Daniel Avrahami,Predicting human interruptibility with sensors: a Wizard of Oz feasibility study
81100616051, Nick Tandavanitj,Where on-line meets on the streets: experiences with mobile mixed reality games|Orchestrating a mixed reality game 'on the ground'
81100009412, David Dinka,TNT: a numeric keypad based text input method
81100371655, Victor Bayon,Classroom collaboration in the design of tangible interfaces for storytelling
81100368808, Sheryl M. Ehrlich,Categorical imperative <i>NOT</i>: facial affect is perceived <i>continuously</i>
81100363076, Hiroshi Ishii,Sensetable: a wireless object tracking platform for tangible user interfaces|A tangible interface for organizing information using a grid|Illuminating clay: a 3-D tangible interface for landscape analysis|I/O brush: drawing with everyday objects as ink|Topobo: a constructive assembly system with kinetic memory
81100141598, Akshay Rangnekar,What makes Web sites credible?: a report on a large quantitative study
81100289294, Dario D. Salvucci,Predicting the effects of in-car interfaces on driver behavior using a cognitive architecture|Simple cognitive modeling in a complex cognitive architecture|Predictive human performance modeling made easy|Distract-R: rapid prototyping and evaluation of in-vehicle interfaces
81408598366, Jason I. Hong,Ubiquitous computing for firefighters: field studies and prototypes of large displays for incident command
81329491340, Pat Peterson,A comparative study of speech in the call center: natural language call routing vs. touch-tone menus
81335496622, Mary Beth Rosson,Teachers as simulation programmers: minimalist learning and reuse|Better home shopping or new democracy?: evaluating community network outcomes|Collective efficacy as a measure of community
81332497353, Margery Eldridge,Wan2tlk?: everyday text messaging
81100143867, Yves Guiard,Human on-line response to target expansion|Semantic pointing: improving target acquisition with control-display ratio adaptation
81100622014, Ann Marie Clark,HutchWorld: clinical study of computer-mediated social support for cancer patients and their caregivers
81100540612, Htet Htet Aung,Examining task engagement in sensor-based statistical models of human interruptibility
81100296046, Melody Y. Ivory,Empirically validated web page design metrics|Statistical profiles of highly-rated web sites
81100500153, Thomas P. Santoro,Computational GOMS modeling of a complex team task: lessons learned
81332499007, Malcolm Foster,The augurscope: a mixed reality interface for outdoors
81100162232, Robert Miller,Interacting at a distance: measuring the performance of laser pointers and other devices|Cluster-based find and replace|How to make secure email easier to use
81100575572, Pamela J. Ludford,Think different: increasing online community participation using uniqueness and group dissimilarity
81100517821, Paul Gnanayutham,Discrete acceleration and personalised tiling as brain?body interface paradigms for neurorehabilitation
81100270213, Thomas A. Furness,An &ldquo;independent visual background&rdquo; reduced balance disturbance envoked by visual scene motion: implication for alleviating simulator sickness
81100103519, James A. Landay,Where do web sites come from?: capturing and interacting with design history|A visual language for sketching large and complex interactive designs|Books with voices: paper transcripts as a physical interface to oral histories|Can you see what i hear?: the design and evaluation of a peripheral sound display for the deaf|Two worlds apart: bridging the gap between physical and virtual media for distributed design collaboration|Papier-Mache: toolkit support for tangible input|Ubiquitous computing for firefighters: field studies and prototypes of large displays for incident command|prefuse: a toolkit for interactive information visualization|Experimental analysis of mode switching techniques in pen-based user interfaces
81452618006, Janet L. Kolodner,Camera talk: making the camera a partial participant
81100539968, Fernanda B. Vigas,Studying cooperation and conflict between authors with <i>history flow</i> visualizations
81100398596, Scott Counts,Supporting social presence through lightweight photo sharing on and off the desktop
81310499777, Nicole Yankelovich,ConNexus to awarenex: extending awareness to mobile users
81100229966, Tim Halverson,Cognitive strategies and eye movements for searching hierarchical computer displays
81100408150, Katherine Godfrey,A comparative study of speech in the call center: natural language call routing vs. touch-tone menus
81100161020, Alain Karsenty,Unremarkable computing
81100099317, Habib Abi-Rached,Virtual guiding avatar: an effective procedure to reduce simulator sickness in virtual environments
81100001812, Brian Silverman,Folk computing: revisiting oral tradition as a scaffold for co-present communities
81100590142, Paul M. Aoki,Sotto voce: exploring the interplay of conversation and mobile audio spaces|The mad hatter's cocktail party: a social mobile audio space supporting multiple simultaneous conversations|Making space for stories: ambiguity in the design of personal communication systems
81341496249, Minako Sawaki,Messages embedded in gaze of interface agents --- impression management with agent's gaze
81100253314, Holly Fait,Is your web page accessible?: a comparative study of methods for assessing web page accessibility for the blind
81100649937, George W. Furnas,Using pixel rewrites for shape-rich interaction
81536794756, Frank J. Lee,Simple cognitive modeling in a complex cognitive architecture
81414597360, Yunsuk Jeon,A qualitative cross-national study of cultural influences on mobile data service design
81100402263, Jan Blom,DeDe: design and evaluation of a context-enhanced mobile messaging system
81100222950, Matthew Kam,Livenotes: a system for cooperative and augmented note-taking in lectures
81100522263, V. Kathlene Emery,Older adults and visual impairment: what do exposure times and accuracy tell us about performance gains associated with multimodal feedback?|Isolating the effects of visual impairment: exploring the effect of AMD on the utility of multimodal feedback
81332526317, Cheryl D. Seals,Teachers as simulation programmers: minimalist learning and reuse
81100322683, Stephane Conversy,Technology probes: inspiring design for and with families|Human on-line response to target expansion
81100190928, Curtis Wong,SmartSkip: consumer level browsing and skipping of digital video content
81100038403, Erica Robles,The bloodhound project: automating discovery of web usability issues using the InfoScent&#960; simulator
81100266861, Anton Nijholt,Eye gaze patterns in conversations: there is more to conversational agents than meets the eyes
81100560047, Susan Yee,"StudioBRIDGE: using group, location, and event information to bridge online and offline encounters for co-located learning groups"
81100064306, Catalina Danis,A social proxy for distributed tasks: design and evaluation of a working prototype
81100342488, Othman Laraki,What makes Web sites credible?: a report on a large quantitative study
81100456738, Jessica McMackin,Specifying preferences based on user history
81100617612, Jungpil Hahn,The dynamics of mass online marketplaces: a case study of an online auction
81100371481, Tim Gorton,Folk computing: revisiting oral tradition as a scaffold for co-present communities
81540206056, Mick McGee,Master usability scaling: magnitude estimation and master scaling applied to usability measurement
81408592441, Peter H. Kahn,Hardware companions?: what online AIBO discussion forums reveal about the human-robotic relationship
81100330306, Abhishek Ranjan,A suggestive interface for image guided 3D sketching
81100285123, Jim Christensen,"""I'd be overwhelmed, but it's just one more thing to do"": availability and interruption in research management"
81100149748, Raffay Hamid,a CAPpella: programming by demonstration of context-aware applications
81100126583, Laurent Etienne,Feeling bumps and holes without a haptic interface: the perception of pseudo-haptic textures
81332528788, Elliot Soloway,A Case Study to Distill Structural Scaffolding Guidelines for Scaffolded Software Environments|Pocket PiCoMap: a case study in designing and assessing a handheld concept mapping tool for learners|Design guidelines for learner-centered handheld tools
81343495056, Gary Hsieh,Heuristic evaluation of ambient displays
81100374908, Steven De Mar,SmartSkip: consumer level browsing and skipping of digital video content
81100351532, Lynette I. Millett,Cookies and Web browser design: toward realizing informed consent online
81100390624, David Martin,Applying patterns of cooperative interaction to work (re)design: e-government and planning
81100223099, Judith Donath,Telemurals: linking remote spaces with social catalysts
81343506925, James D. Thornton,Sotto voce: exploring the interplay of conversation and mobile audio spaces|The mad hatter's cocktail party: a social mobile audio space supporting multiple simultaneous conversations
81339506713, Jari Jrvinen,Building a human factors &ldquo;knowledge shelf&rdquo; as a collaborative information tool for designers
81100204766, Jeffrey Nichols,Interacting at a distance: measuring the performance of laser pointers and other devices
81100415127, Christina L. James,Text input for mobile devices: comparing model prediction to actual performance
81100098093, Lili Cheng,HutchWorld: clinical study of computer-mediated social support for cancer patients and their caregivers
81100335135, Kimiko Ryokai,I/O brush: drawing with everyday objects as ink
81543071456, Sachin Patil,Effectiveness of directional vibrotactile cuing on a building-clearing task
81100328785, Mark Howard,Taking email to task: the design and evaluation of a task management centered email tool
81100507080, Eve MacGregor,A visual recipe book for persons with language impairments
81100525482, Ted Selker,Waterbot: exploring feedback and persuasive techniques at the sink
81100038478, I. M. Spain,Telepresence control of the NASA/DARPA robonaut on a mobility platform
81100429734, John D. Lee,Collision warning design to mitigate driver distraction
81332504228, Jim Hines,Sensetable: a wireless object tracking platform for tangible user interfaces
81100495977, Carman Neustaedter,Understanding sequence and reply relationships within email conversations: a mixed-model visualization
81341488770, Michael D. Byrne,Unintended effects: varying icon spacing changes users' visual search strategy
81100281927, Erica Newcomb,Mobile computing in the retail arena
81406592524, Stuart K. Card,Information scent as a driver of Web behavior graphs: results of a protocol analysis method for Web usability|Visual information foraging in a focus + context visualization|prefuse: a toolkit for interactive information visualization
81100017816, Bruce McKenzie,3D or not 3D?: evaluating the effect of the third dimension in a document management system|Evaluating the effectiveness of spatial memory in 2D and 3D physical and virtual environments
81100236514, Elizabeth Sillence,Trust and mistrust of online health sites
81100277483, Sriram Subramanian,A comparison of techniques for multi-display reaching
81100025873, J. J. Cadiz,Robust annotation positioning in digital documents|Automating camera management for lecture room environments|Viewing meeting captured by an omni-directional camera|Linking public spaces: technical and social issues|Exploring PC-telephone convergence with the enhanced telephony prototype
81100564360, Peter G. Polson,"Cognitive walkthrough for the web|Repairing usability problems identified by the cognitive walkthrough for the web|Tool for accurately predicting website navigation problems, non-problems, problem severity, and effectiveness of repairs"
81100305214, Jens Riegelsberger,Shiny happy people building trust?: photos on e-commerce websites and consumer trust
81100544081, Ingrid U. Scott,Older adults and visual impairment: what do exposure times and accuracy tell us about performance gains associated with multimodal feedback?
81100360877, Paul Blenkhorn,Design and user evaluation of a joystick-operated full-screen magnifier
81543670056, Mike Durham,Harnessing curiosity to increase correctness in end-user programming
81100366933, Erick Mendez-Mendez,Effectiveness of directional vibrotactile cuing on a building-clearing task
81100545016, Paul S. Herrnson,Electronic voting system usability issues
81100061557, Michelle Hastings,Effectiveness of end-user debugging software features: are there gender issues?
81100177074, Jiazhi Ou,"Effects of task properties, partner actions, and message content on eye gaze patterns in a collaborative task"
81100312947, Matt Adams,Orchestrating a mixed reality performance|Where on-line meets on the streets: experiences with mobile mixed reality games|Orchestrating a mixed reality game 'on the ground'
81100128576, Sara Berg,Mobile phones for the next generation: device designs for teenagers
81100082338, Frank Biocca,Comparative effectiveness of augmented reality in object assembly
81100328802, Steve Howard,Mediating intimacy: designing technologies to support strong-tie relationships
81100632322, Nathan Bos,Effects of four computer-mediated communications channels on trust development|Trust without touch: jumpstarting long-distance trust with initial social activities
81100135399, Thitima Kongnakorn,Older adults and visual impairment: what do exposure times and accuracy tell us about performance gains associated with multimodal feedback?|Isolating the effects of visual impairment: exploring the effect of AMD on the utility of multimodal feedback
81100570897, Janet Abrams,HutchWorld: clinical study of computer-mediated social support for cancer patients and their caregivers
81100420528, Michael Pruett,Surface drawing: creating organic 3D shapes with the hand and tangible tools
81350578588, Elizabeth Goodman,"The familiar stranger: anxiety, comfort, and play in public places"
81309487092, Wayne Churaman,Physical programming: designing tools for children to create physical interactive environments
81100563781, Ana Ramirez,Presiding over accidents: system direction of human action
81100584715, Katherine M. Everitt,Two worlds apart: bridging the gap between physical and virtual media for distributed design collaboration
81100514727, Gry Seland,Putting the users center stage: role playing and low-fi prototyping enable end users to design mobile systems
